"english","mr","hi","decision","reviewer","occurrences","first_path","first_line","first_kind","text_sha256"
"Template updated","टेम्पलेट अद्यतनित केले","टेम्प्लेट अपडेट किया गया","translate","sagarbora91","1","www/modules/expense/index.html","1440","script-message","cc9213d2617d81c9299c81e4e1e93402a48a877716c4ce26f6a9e67080bfd7f6"
"Delete template ""","टेम्पलेट हटवा ""","टेम्पलेट हटाएं""","translate","sagarbora91","1","www/modules/expense/index.html","1455","script-message","6b2b3c8dd67e794c5d9d4564fc2b781796b5c9aa43ce5d5988a6f849dd04797e"
"Template deleted","टेम्पलेट हटवले","टेम्पलेट हटा दिया गया","translate","sagarbora91","1","www/modules/expense/index.html","1457","script-message","8fa9d4a8b8272f3508d9c383fd45dbf2e63028d87251bf95f67b6082815eecfe"
"Historical view is read-only. Switch to today to post.","ऐतिहासिक दृश्य केवळ वाचनीय आहे. पोस्ट करण्यासाठी आजवर स्विच करा.","ऐतिहासिक दृश्य केवल पढ़ने योग्य है। पोस्ट करने के लिए आज ही स्विच करें.","translate","sagarbora91","1","www/modules/expense/index.html","1460","script-message","c944b450305465938589626eef10434ee557eb23c96152e9c3e08b550f078d7b"
"Template is inactive — activate it to post","टेम्पलेट निष्क्रिय आहे — पोस्ट करण्यासाठी ते सक्रिय करा","टेम्प्लेट निष्क्रिय है - इसे पोस्ट करने के लिए सक्रिय करें","translate","sagarbora91","1","www/modules/expense/index.html","1462","script-message","599056ad898097ae05cc13e29b032f021fe4b433a2190b0f48f4fdcaa7005d87"
"Today’s cash statement is locked. Owner must reopen it first.","आजचे रोख विधान लॉक केलेले आहे. मालकाने प्रथम ते पुन्हा उघडणे आवश्यक आहे.","आज का कैश स्टेटमेंट लॉक है. मालिक को पहले इसे दोबारा खोलना होगा.","translate","sagarbora91","1","www/modules/expense/index.html","1464","script-message","c0268af550011e1c132570a9b357f4f85e51461ba8b5d0ddc468f2d8b4dac58a"
"Posted","पोस्ट केले","पोस्ट किया गया","translate","sagarbora91","1","www/modules/expense/index.html","1511","script-message","afd80c5a1b84c378544290379f7195d17d994e3a6e30675372c6dc58446e0614"
"All (business)","सर्व (व्यवसाय)","सभी (व्यवसाय)","translate","sagarbora91","1","www/modules/expense/index.html","1523","element:button","c33fc56e61417bbaee497ae633b9c410f98443d59048a5d49feb79f376cb2a82"
"🔒 Close & lock day","🔒 बंद आणि लॉक दिवस","🔒 बंद और लॉक का दिन","translate","sagarbora91","1","www/modules/expense/index.html","1582","element:button","620350e43f2deff68a161c0038169af95221981c8a2a688c1841fd0a1ba4308f"
"Cash Statement —","रोख विवरण -","नकद विवरण -","translate","sagarbora91","1","www/modules/expense/index.html","1598","element:h3","1989e786eaf536c71d47e74ada84c45479507479aa7dc4e5f1de8c749be400af"
"✔ Approve drawer (checker)","✔ ड्रॉवर मंजूर करा (चेकर)","✔ अनुमोदन दराज (चेकर)","translate","sagarbora91","1","www/modules/expense/index.html","1628","element:button","c476dacc8a92d257580cb47936da361afdeccb34416b66c77229a12abb0691b0"
"🔒 Close & lock drawer","🔒 ड्रॉवर बंद करा आणि लॉक करा","🔒 दराज बंद करें और ताला लगा दें","translate","sagarbora91","1","www/modules/expense/index.html","1630","element:button","3bc03fd70c733f24e629ad12c9b1b45391babbe18e239e98b1030fc9e0e3bd72"
"No physical cash counted. Close anyway?","कोणतीही भौतिक रोख मोजली जात नाही. तरीही बंद करायचे?","कोई भौतिक नकदी नहीं गिना गया. फिर भी बंद करें?","translate","sagarbora91","1","www/modules/expense/index.html","1735","script-message","e58c92b1d33db49a7a8a4ad5464e098d97a3724af0c7563402fefb6ead75cbd2"
"Close the day first","प्रथम दिवस बंद करा","पहले दिन बंद करो","translate","sagarbora91","1","www/modules/expense/index.html","1757","script-message","0663d7523641ee505be0ea092b924c5de6b27b1938ba626f2e74ff0b7e205700"
"Day reopened","दिवस पुन्हा उघडला","दिन फिर से खुल गया","translate","sagarbora91","1","www/modules/expense/index.html","1771","script-message","b9acaa5b957e26e959eef4215bc1e25ddf5e6c7ca6cc4da589e5828aba305d73"
"Your role cannot close the day","तुमची भूमिका दिवस बंद करू शकत नाही","आपकी भूमिका दिन का अंत नहीं कर सकती","translate","sagarbora91","1","www/modules/expense/index.html","1791","script-message","24849fa63470525985532b08a58b53b9c0445a50fd795b6dc8610db55e9564ed"
"No cash counted for","रोख रक्कम मोजली नाही","कोई नकद गिनती नहीं","translate","sagarbora91","1","www/modules/expense/index.html","1800","script-message","56feb699c87a2effaea73b4301ed84269600f06c84ac15f6f511d8e4c2fa99e4"
"Close the drawer first","प्रथम ड्रॉवर बंद करा","सबसे पहले दराज बंद करें","translate","sagarbora91","1","www/modules/expense/index.html","1814","script-message","1ec9ece1d503137a1a9a04ac16933ccfae442a99b463997bedb9c3f9515512eb"
"tea / auto / sundry","चहा / ऑटो / विविध","चाय/ऑटो/विविध","translate","sagarbora91","1","www/modules/expense/index.html","1852","attribute:placeholder","149b8a4eb711347775d5418b8606edc9b076add0224bc646232d96236ea4cc50"
"Float updated","फ्लोट अद्यतनित केले","फ़्लोट अद्यतन किया गया","translate","sagarbora91","1","www/modules/expense/index.html","1855","script-message","61e6bfa7bc6d964508f672db262bdeabdc0b15f27aab8b568d94199e39cfeaad"
"Posted to ledger (Cash expense)","लेजरवर पोस्ट केले (रोख खर्च)","बही में पोस्ट किया गया (नकद व्यय)","translate","sagarbora91","1","www/modules/expense/index.html","1869","script-message","0c1cc50ae1b32a615e62b932340d2a854c5f540e8f1ad62ebdb8757205e7b0ff"
"Already exists","आधीच अस्तित्वात आहे","पहले से मौजूद है","translate","sagarbora91","1","www/modules/expense/index.html","1890","script-message","2dbc546658ab711da8f214fdeaba7389cc7068a69b4b7324ecdd94ca5ede6ba2"
"⇩ Copy last month’s budgets","⇩ मागील महिन्याचे बजेट कॉपी करा","⇩ पिछले महीने के बजट की प्रतिलिपि बनाएँ","translate","sagarbora91","1","www/modules/expense/index.html","1909","element:button","8690a2153cc7421442e261b68aa9828be1bea3911bc22e217b52c082a5e37599"
"No budgets found for","साठी कोणतेही बजेट आढळले नाही","के लिए कोई बजट नहीं मिला","translate","sagarbora91","1","www/modules/expense/index.html","1962","script-message","9dbbc39b546c017ccbf9e69e24921992b656d2123a5d0f8bea1312326738a117"
"Every head already has a budget for","प्रत्येक खर्चाच्या मदासाठी बजेट आधीच आहे —","हर व्यय मद के लिए बजट पहले से मौजूद है —","translate","sagarbora91","1","www/modules/expense/index.html","1964","script-message","a592549d896fa07376ace671801f669696d85c6a9e257fa2831d3a3447b8f979"
"Copy","कॉपी करा","प्रतिलिपि","translate","sagarbora91","1","www/modules/expense/index.html","1965","script-message","e21f935f11d7e966dbbae78da9daa378fe8142a14e7c0cd7434183005faa6c5c"
"Post to ledger","लेजरवर पोस्ट करा","बही में पोस्ट करें","translate","sagarbora91","1","www/modules/expense/index.html","2006","element:button","f09184c14e1c7123b893c755e4e5a416ff131e67068cd094b32fadd0df49a20e"
"Post all pending items to ledger","सर्व प्रलंबित आयटम लेजरमध्ये पोस्ट करा","सभी लंबित आइटमों को बही में पोस्ट करें","translate","sagarbora91","1","www/modules/expense/index.html","2015","element:button","8ec20eb3ccdc62fe53a2e48edb87e8551946a15daf32c7eac95b9eb1a5e88a18"
